FID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
4722817	98.0545	-154.736	57.136	24.4187	-5.24439	-7.21842	-3.67646	-7.90367	-3.04434	-16.3201
3692001	-11.204	2.79726	-0.891544	0.47265	0.57833	-1.51719	-0.073603	-3.23967	-1.94634	-1.14956
3285148	-11.247	2.71408	-2.31438	-0.205173	-6.55604	-0.293217	-0.526187	-2.50704	0.719056	1.89676
1916284	-11.1987	3.97942	-1.44696	0.730355	-2.66121	1.56506	-1.55576	-3.01398	6.05978	5.96003
1370584	-13.7606	4.08725	-2.31524	-1.37291	-4.54496	-0.837347	0.972933	-1.38655	3.02416	0.644576
1362045	-15.9026	1.38301	-3.90031	7.89811	12.6273	0.881502	0.0323483	-1.86829	0.293423	0.619518
1761318	-8.80958	1.0023	-2.44578	7.84156	8.03598	-3.72972	0.697074	-2.12173	3.08908	1.77605
4314594	-10.4291	2.69265	0.0210194	-0.652208	-6.81495	0.550279	4.42701	0.00107122	-1.62033	-1.95571
4420990	-13.0098	5.10513	-4.48877	-0.699307	-10.4634	-5.24417	-0.760479	1.27529	3.46612	1.69461
5561447	-14.5063	2.69644	-3.1117	6.01909	13.3409	0.982624	1.40385	2.20534	0.515201	-2.37973
1059852	-12.8736	-1.14932	-1.9244	0.36445	-5.33765	10.5138	-18.7199	18.5911	-2.57151	-3.10927
1724449	-13.5246	2.89561	-1.47249	-1.87483	-6.51176	0.358425	-2.93769	-1.00837	-0.0878323	1.64401
3657404	-13.2428	4.79787	-2.24734	4.07251	10.1849	0.0397212	0.930968	1.60825	5.94012	-0.14646
3955092	-11.2258	4.57496	-0.906073	2.49176	2.18371	-1.2777	-1.09005	1.28548	-1.23173	-0.380033
4779212	-13.7661	2.752	-4.99247	2.99671	0.327652	-1.28193	2.33505	-1.42388	3.94774	-4.89534
5324484	-11.2332	2.05484	-2.51421	0.00885136	-5.74727	0.250697	-2.10319	0.887182	1.15403	-1.90802
1597863	-10.7893	1.60074	-2.29797	0.587079	-6.99146	-1.29815	2.87013	-0.494829	-1.00215	-2.99953
2745641	-11.655	3.02691	-1.67826	2.2418	-5.72846	0.355761	1.03752	-0.582979	3.13833	-4.42574
4651488	98.5765	-140.294	93.0349	26.9997	-3.9666	-5.90579	-4.6586	-9.90283	-4.84369	-17.9436
1668369	-13.3494	3.25542	-2.96294	2.16682	-9.3672	0.480755	-1.90289	-3.12896	3.91476	0.448171
1994973	-14.938	2.0494	-2.18512	-1.37702	-13.5751	2.15023	-2.26985	-0.196002	4.28442	-0.427595
4248939	-12.987	3.14768	-0.724001	0.729729	5.79929	-1.61083	1.37332	0.187394	-2.67491	1.1676
3760622	-14.9763	2.88652	-1.66429	0.133044	-3.92251	-4.06641	0.0661924	-0.665876	3.54629	1.50971
5686317	11.0629	-29.3969	-16.4098	-10.565	-1.93174	-4.86235	-2.72518	-2.11694	-1.97741	1.86699
5275607	-14.2687	4.86721	-0.356243	-0.568849	-7.29943	0.326941	-0.750482	-0.0500232	-1.01223	-2.14454
1632992	-11.6824	3.60646	-0.850238	-0.893895	-4.47025	-1.49003	-1.67394	-3.16607	2.11273	-1.03821
2560452	-14.5364	0.208461	-2.71698	6.58251	14.1035	0.253449	0.63929	-0.855848	4.4344	0.801734
2953055	372.628	71.1165	-5.46857	9.64597	-0.0505834	-4.24139	-3.72043	-0.235004	-0.256395	2.54405
5746781	-10.3802	3.61688	-0.291385	1.72897	-3.2311	0.260347	0.220775	-2.72018	-4.07992	0.613677
1615391	-14.8166	2.75612	-4.32392	7.742	26.0993	0.7199	-3.00806	-1.49399	3.59851	1.58499
3199793	-8.58787	-0.674567	-3.58426	5.57901	7.05493	9.51317	-19.7246	23.5703	-2.44074	-4.32259
5943666	-13.3549	3.33033	-4.50525	2.62364	-7.60258	1.07295	-2.34395	-1.95454	0.306394	0.381894
4167913	-14.2966	3.5564	1.18317	3.98496	-8.51004	0.406025	-1.32327	-1.70656	-4.5382	0.486992
3410933	-13.1058	5.82156	-3.57914	-1.25812	-4.70285	-0.477267	2.11402	0.0660583	3.57064	2.67675
1262186	-14.2347	5.64034	-0.340943	1.93553	3.69394	-1.91611	-0.762434	-2.03732	0.791496	-1.50371
1990926	-14.051	4.19853	-1.82522	2.09639	-7.67294	-2.72641	1.16272	-1.09785	5.79277	3.42578
3633317	-11.0065	4.94097	0.0330227	-1.03859	-5.65098	-2.96321	2.48371	-0.460928	1.44218	-1.59357
1095321	71.2308	-104.88	79.9907	17.4963	-1.7248	5.28676	1.68154	3.9039	2.03497	11.856
1604805	-6.46507	-1.60734	1.65164	-2.14056	1.18011	-1.05137	0.786942	-1.92603	-0.0773501	-3.01071
4607261	-13.9497	3.60081	-2.9864	4.54793	3.23048	-0.187489	-0.861873	-0.780483	-1.02035	-1.95132
4001147	-11.7782	3.26434	-3.7055	7.0866	22.8578	-1.06557	1.42996	2.67592	1.52116	-1.1292
3504996	-9.26705	3.44493	-1.87082	0.512788	3.02429	-1.07536	0.414031	1.4091	4.72207	-1.70701
4855054	-13.9168	4.7196	-0.045576	-3.54895	-6.13364	0.0988975	1.88073	-3.34819	0.903856	-0.389601
5322418	-12.8569	4.92991	-3.16716	-1.39361	-1.33098	-0.0534428	-4.00043	-1.60358	1.63094	1.01501
3709579	-12.604	2.75849	-1.76405	0.774455	-5.18297	0.70735	-1.44205	0.26848	3.19278	1.47335
3782711	-14.2156	3.58452	-1.6129	8.61315	24.4655	-1.63998	-1.71501	-0.306875	-1.89716	-0.66322
3279838	-10.15	1.54353	-1.53257	1.56815	8.31911	2.24331	0.602719	2.34724	2.61117	-0.271715
1041038	-13.5254	2.96365	0.185617	7.67681	10.4647	-1.44687	-1.99968	2.86704	2.0719	-2.33774
4145353	-15.2362	5.3549	-2.87109	4.06924	-3.32158	-1.95761	1.33847	-2.49351	-4.2867	-0.280254
3338345	-14.3608	3.92491	-2.39569	3.17672	1.75895	-1.12281	2.17004	0.765075	-3.82132	1.66887
3754526	-12.8588	4.16563	0.0683613	0.529074	-4.03792	-1.61304	1.55506	-1.3366	-0.481051	1.38801
1168177	-11.7431	3.60501	-0.965514	2.34253	-6.55971	-0.609709	3.27789	-2.40183	-2.5475	-2.78678
4250160	-14.2251	4.78418	-3.89735	3.64585	-6.0704	-1.47057	-0.315796	-2.62042	4.99786	3.76504
2691221	-3.91416	-3.22068	6.66419	-16.2359	3.13734	1.04026	9.78704	4.19368	-8.91139	-2.4988
3571171	-12.1492	4.33479	-1.42725	-1.9597	-6.67224	-2.03318	3.69805	-1.07603	2.56649	1.46163
5887666	-10.2081	4.95406	1.31837	-3.64418	-2.9638	-1.06199	0.934791	-2.3939	0.372607	-0.585162
3678610	-11.581	1.3226	-3.34218	-1.10052	-7.76894	-0.380736	0.0582907	-4.11529	-2.85893	0.522658
3594436	-11.8925	3.8386	-2.15762	3.63003	2.29615	0.356418	-1.92461	-0.934001	3.32181	3.15455
4702839	-12.6176	4.43429	0.849156	2.86402	-8.03573	0.949993	-1.4743	-2.21227	4.56247	4.69439
2113641	-14.2257	2.03589	-0.842172	7.41441	19.548	4.80304	0.863149	1.41708	-1.85026	-2.60616
4116754	-13.8983	4.5947	-0.813597	3.75602	0.288345	2.50546	0.393213	3.29612	4.45885	-0.353423
5904678	-13.3569	5.51028	-2.79664	4.74945	8.2959	-0.314393	-1.05702	0.128318	7.00817	0.0097435
1826273	-15.247	5.83729	-3.34783	3.70897	-1.32953	2.00815	-2.69461	-1.01956	2.07637	-2.25909
1600756	-13.7004	4.19759	-2.56321	-0.391139	-9.01327	0.962952	0.300139	-1.46371	0.464731	-0.221482
3482153	-10.5223	3.03117	-2.72361	-3.13943	-6.32274	0.759013	-0.860136	0.856333	-0.393942	-3.862
5973970	-14.9884	2.35216	-2.67292	10.21	11.1504	-0.521407	-0.373582	-0.875896	2.15678	2.26399
3582792	-13.0873	6.49738	-3.1612	-1.66943	-6.56148	-0.0613723	2.09114	-3.03934	-3.89045	0.201348
4528077	-10.3392	2.17951	-2.25158	-0.180118	-9.61144	-2.42636	0.871653	-3.17022	3.84633	0.953446
4789456	-13.4319	1.38803	-4.48159	1.41577	7.46208	-0.66497	-0.368798	2.00115	2.59503	-1.78638
1442522	-14.1353	4.50895	-0.665292	2.57512	8.25125	-2.52617	-0.413988	4.04382	3.51942	-2.01484
2167671	-13.7929	4.39176	-4.88084	3.17973	8.16788	-4.85893	-1.69564	-0.64882	4.69192	0.0333688
3582829	-11.866	4.85681	0.0344054	-3.41168	-7.3006	-0.246148	2.24743	-1.69883	0.0537265	-1.32697
2309501	-10.524	1.73069	0.367924	3.56613	3.8775	-3.70015	2.96572	0.12673	2.94278	2.48462
4187137	-14.1513	3.55216	-2.51355	11.2619	23.1778	0.390618	-0.386137	-0.120446	3.66876	0.742446
3098151	-10.265	2.04138	-3.9086	7.19674	18.6086	2.5338	1.57334	-0.0324882	4.14568	-0.638184
5963403	-11.1571	4.44116	-2.46196	0.536519	1.06004	-0.678225	2.46671	0.405156	-4.05967	-0.827968
1762348	-12.1718	2.73499	-3.36394	-3.10216	-5.32496	1.26993	0.502915	-1.202	3.53102	1.92759
4920706	-8.20076	-3.48747	1.73228	-0.540072	-6.92513	20.5357	-27.1695	33.9283	-2.37235	-7.89765
5751109	-6.96615	0.523856	1.90906	-1.49744	-5.94069	9.53152	-11.6747	13.7658	-2.20999	-2.1405
4887067	-13.543	5.09466	-0.635391	-2.45739	-7.78031	-1.07682	0.902474	-1.21713	2.27723	-1.25227
3222942	-13.8717	3.32713	-1.45798	-0.937586	-5.47755	-1.15733	1.17756	-5.21059	1.70462	2.94916
5005105	-11.1403	3.04494	-1.21774	-0.809663	-6.69716	-1.14161	3.56413	-0.17154	0.981768	1.50233
5132626	-9.88868	2.40193	-3.31731	1.38212	-7.9617	-0.212727	1.40155	-3.84015	5.10877	6.43045
6019397	47.9462	-85.0914	-37.477	-24.2275	-0.797155	-6.13862	13.2591	6.49873	-2.4375	-6.2001
4311049	-14.1931	5.11046	-3.74618	1.04472	-5.81623	-1.16424	-1.24824	-1.29274	4.89598	0.175706
4572513	-9.14044	6.03667	1.54157	-2.93502	-7.72593	-1.58159	-0.490709	-2.11304	4.78902	0.218378
1922867	-13.7147	5.63434	-2.58696	-1.20396	-6.21163	-5.31226	-0.0219016	0.765035	0.325023	-3.1295
5783443	-13.6332	5.52423	-3.55847	2.00375	2.59893	-1.02268	0.0511919	-2.71974	-1.65384	0.833583
2559795	-11.796	3.62607	-0.511262	0.713433	2.25037	0.47915	-3.52233	0.461837	0.986908	-1.3257
2176214	-12.8021	5.56394	-1.81528	-0.200167	-1.61478	-0.379836	-1.30234	-2.30706	3.18581	-6.60016
3827537	-14.2614	2.56752	0.693746	2.78049	-5.41479	-1.16883	1.86418	-1.03489	4.18537	0.783176
5673166	-10.8081	4.27962	1.35562	2.1277	-3.64047	0.594666	0.35968	0.563461	-2.12157	3.72809
4909592	-10.6993	1.74728	-2.87824	-0.205894	-5.21893	-3.04282	1.73982	-3.28252	0.331156	-0.753153
1645868	-12.747	3.8598	-0.985662	3.8156	12.8165	0.894713	0.799245	3.07624	3.30467	0.988286
3733101	-11.6631	2.35083	-3.73925	5.8746	8.18021	2.31885	-3.50324	-1.1026	2.80556	-2.10457
5151357	-12.0026	3.91246	-0.307687	1.82142	-1.44802	-1.39513	1.69979	-1.94208	1.79056	1.46358
5805092	-11.3113	0.468996	0.436663	-1.64145	-5.86148	0.0607307	2.40537	0.820685	4.08588	3.5827
5285449	-13.996	2.67646	-0.49609	11.2704	27.5537	0.895264	1.0731	3.73537	5.62109	-0.911832
1132753	-12.3168	5.00593	-0.886618	5.62848	14.2292	-0.330983	-0.242449	0.193137	5.57039	-2.83053
4574853	-7.19081	2.77284	2.68368	-2.26396	-11.0635	17.1006	-24.5668	26.6783	-3.00787	-6.82943
3201352	-13.4274	3.84593	-1.96877	-0.173342	-10.0176	-0.420615	-0.449551	-1.23009	5.88736	2.31517
5579271	-9.77928	1.93463	2.41774	-4.89994	-7.97632	0.87693	-3.61331	1.23104	1.58571	1.50201
5445920	-10.2223	3.33938	-2.82569	-2.84168	-0.46507	-0.190983	1.3991	0.220936	-0.631923	-2.53478
4662251	-14.0291	4.52326	-2.3758	4.71448	3.58062	-1.19388	-1.11954	2.57431	3.83284	-0.264178
3063735	-13.8579	5.87704	-2.73502	4.85603	5.56054	0.0255433	-0.334198	1.72651	-5.08293	2.89804
5975030	-15.3285	5.11977	-1.07772	3.82021	6.53733	1.95602	-1.45999	-0.154366	1.41038	-1.20404
3383521	-11.8167	-2.82075	-2.65159	3.242	-5.1772	13.9029	-19.862	21.6443	-1.17642	-1.80475
2673381	-15.1991	4.74037	-4.89795	7.40506	23.6435	-2.29339	0.270053	-1.68061	-0.83169	-0.792672
4077193	-12.7437	4.41047	0.796008	-2.67225	-4.79459	-2.5841	2.66058	-3.07768	4.37924	-1.57261
5798765	-12.0259	6.34984	-1.74572	0.536654	-0.965242	-1.91589	-2.59443	-1.57697	4.03351	-4.90714
2302876	-14.3399	4.69042	-1.14868	2.42637	6.02475	-0.971724	-2.40122	1.00818	3.43126	-2.77158
1645685	-13.3491	3.65896	1.71674	1.40014	-3.51668	0.398361	1.45856	-0.668491	-1.58301	-0.977179
5290818	-8.98068	2.5845	-3.21344	-3.98013	-4.93376	-3.53172	0.699413	2.08203	1.26722	-2.808
5821712	-11.4793	3.0555	-2.43923	0.980358	1.61577	0.599561	1.03038	-6.18377	-12.1964	2.73766
1606538	-11.3781	2.88987	-2.37478	-2.82207	1.24707	1.6807	2.11439	0.926505	1.47985	-1.62552
4840309	-11.7143	3.30042	-2.46304	0.63383	-5.13368	0.346296	2.70914	0.854822	-0.790154	1.05595
2953263	-10.6395	4.72654	-2.92177	-4.02697	-1.90402	0.917122	-4.00563	0.846989	2.12978	-3.77252
4274050	-11.3929	3.39311	-1.81483	0.627206	-9.91155	-2.23735	-0.247955	-0.908406	1.91287	2.17724
1227396	325.706	58.0309	-5.91984	2.09404	0.927895	4.58258	-2.92826	-5.44734	-2.06256	-1.25135
4391929	58.1962	-84.8915	76.0081	1.16715	3.24695	8.847	6.11711	12.8296	4.88215	31.4929
4717143	-12.1248	6.15159	-0.517582	-3.06718	-2.53475	-1.88667	-0.208828	-2.9221	0.965344	-2.52056
2530603	47.0726	-74.0845	29.6011	14.4076	-7.29968	-1.00808	-5.0443	-4.19275	-0.930394	-17.6091
2660127	-13.0384	3.69433	-2.19439	4.2922	4.00486	-0.999504	-3.63204	-0.920542	3.22992	-1.13167
3320622	-11.1579	1.42084	-1.75734	-1.37456	-6.42609	-0.261193	1.35673	1.38633	-0.728495	1.83892
3495763	391.521	75.4438	-6.59352	5.03204	-1.80284	-4.68089	-3.01189	1.84498	-0.978464	4.16852
4751982	-11.1184	2.95458	-1.33693	1.49221	-2.09701	-1.15139	-1.66016	0.535106	2.55227	2.06851
1367740	-14.2744	5.16798	-2.24574	5.009	6.36851	0.304834	-2.18466	-0.911496	-1.20335	-0.329957
5210494	-10.2571	0.435292	-2.57914	1.72339	-8.78633	0.497419	-0.834282	-2.58204	4.06882	-0.783496
2922440	-13.2072	5.27257	-2.87293	-2.15052	-10.337	-1.66366	0.127716	0.698886	4.44937	0.901165
1394442	10.6977	2.17743	-1.53089	-4.5217	6.36696	10.7144	5.42939	-7.46001	0.569432	-4.80765
1534403	-15.225	6.29345	-1.50564	1.62778	4.386	-0.356373	-3.09585	-0.942515	-2.5849	-1.64359
3234989	-12.3136	2.84308	-0.702944	0.734245	5.16831	-0.121263	-0.351084	0.98378	-1.16076	-1.35188
2984609	-10.1911	5.01325	-2.78735	1.29759	2.11103	-1.9713	-1.84418	-1.35731	-0.402851	-2.86853
4825830	-13.1268	6.21945	-2.39009	2.75842	-6.23571	1.28168	-0.869135	-2.4794	4.2063	0.177435
3787587	-9.66343	3.61504	-1.00223	1.5597	-5.28289	-1.52882	1.49349	0.898533	-1.47643	1.90921
3498281	-14.5012	4.1567	-4.99923	5.20425	0.173679	-0.896442	-4.75922	-0.695627	3.52445	5.81846
5666165	-12.2035	1.04209	-1.72489	-0.324634	-7.4296	1.0501	0.866299	-2.28835	0.395902	-1.23257
5588734	-11.4273	6.26089	-0.661377	2.69889	1.81645	0.310333	0.936434	-0.41839	-5.41266	3.81614
2631503	64.6411	-91.3185	70.7799	5.57448	3.07126	5.3955	5.77573	11.4338	3.6884	32.7329
3929614	-12.3601	5.73576	-2.45427	7.99997	19.2327	0.766624	1.12028	-2.93336	2.2074	1.09663
3396499	-12.1105	4.70999	-2.31104	1.86745	1.69882	-1.16523	1.49787	-0.687397	-6.01326	-1.72674
5227612	-8.99486	5.32159	-2.67926	-4.93867	-5.19768	-0.169195	1.24378	-1.73278	-2.65656	-1.20776
2068319	17.5911	-8.63192	30.415	-89.3312	18.8116	-12.0544	-31.8981	-23.0042	-1.53278	0.288654
4641244	-13.3394	5.15237	-2.99653	9.75704	26.7499	0.564284	2.93019	2.48161	3.80938	-0.816969
2348078	-10.9657	1.77234	-2.80755	4.4049	6.4773	0.47711	-0.281469	0.510013	4.46954	-1.49011
5562136	-11.7522	4.48233	-2.49652	-0.568894	-2.2524	-1.15403	-1.38707	1.06222	6.06532	-1.91382
5022545	-7.65411	-0.128219	6.09925	-14.5173	-2.04968	2.03266	-0.613105	-2.6143	-3.06252	2.38212
3431917	-1.99842	5.90043	-2.38295	-1.55737	-3.13679	-0.378514	3.15015	-0.819507	-13.0666	2.29387
1803659	-10.3071	1.27597	-0.287956	1.69744	0.783865	1.5933	-0.689713	-1.82794	4.19763	-0.925338
1743222	-9.30237	0.165328	6.37884	-11.649	-2.41305	2.45482	1.29778	1.49947	-4.77586	-3.04165
4691435	-2.93721	0.202165	7.67159	-32.9528	7.30612	-4.06907	-11.6935	-9.05512	-3.29394	0.872062
3835145	-13.8246	4.13576	-1.62641	-0.168892	-3.02322	0.42574	-1.65186	0.448595	0.899807	-3.33646
2322895	294.105	58.6681	-3.49209	-6.80757	1.59869	0.368612	4.12393	2.59132	-4.5562	-2.08763
5774436	-14.039	5.32158	-1.75814	-1.44998	-5.37864	-1.21783	0.663432	-1.67531	-5.63615	-0.575722
4835243	-12.5272	4.21956	-1.15646	5.24218	-1.86189	-1.04368	-0.311323	1.39801	-0.518128	-1.62281
5640768	-12.3656	4.30493	-3.72291	7.45747	5.44631	-1.64735	-0.610856	-2.35065	-1.83308	0.758419
4828714	-12.1397	6.92325	-1.73269	4.07797	9.28772	-0.402823	1.14342	-0.228362	1.22027	-0.264515
2693818	-10.4513	3.59744	-0.529589	4.30487	-4.22142	0.90182	-0.486789	0.00221092	0.859379	3.60934
5736270	-15.107	2.55421	1.24604	2.36132	2.31641	-0.818766	-0.447817	2.54817	1.49633	1.20964
1610550	101.273	-142.222	91.3902	26.4215	-6.9404	-10.8211	-1.37462	-12.0361	-1.87021	-28.2788
1377523	-13.465	4.20491	-2.35407	3.37444	9.19647	-0.779367	-0.640655	-2.16219	2.56582	-1.00705
3781336	-14.3624	3.51442	0.238431	3.54725	14.9151	0.303786	1.08239	0.0291808	3.33088	-3.69834
4939936	-12.9321	4.86669	-0.670016	-0.593823	-4.10783	0.772885	0.402275	-0.665715	-0.0117561	-2.96415
5784475	159.011	-272.424	-131.113	-15.6137	3.07908	-12.7159	2.28778	8.81117	0.61807	6.68865
3305709	-11.057	5.81076	-2.61563	-0.43462	-5.23985	-0.6866	1.09562	-1.16781	0.405814	-0.877329
2488063	-11.8579	-0.874342	2.78481	-0.848078	0.115418	0.716958	1.64876	-0.717575	-9.81537	1.21384
5477423	16.9403	-11.3847	28.199	-82.2065	16.4738	-7.77106	-23.0937	-13.4992	0.809568	3.48914
2261770	127.368	-208.083	-45.9361	0.673579	-0.569272	-8.01884	-2.54336	0.620519	-1.09816	-3.57452
1125729	-14.5795	5.24869	-3.53139	0.406049	-5.62779	0.363885	3.25945	-0.833239	-0.383454	3.66064
2667087	-13.8256	4.95663	-1.1906	0.649017	-2.44128	-0.423593	1.47557	-3.97388	-2.26227	-0.573056
3825344	-12.1838	3.73215	-3.8871	-1.497	8.16156	-1.66289	0.797624	-0.096464	1.96093	-0.656977
3875729	-14.451	2.58243	-3.65569	4.90245	7.5789	-1.17398	2.47144	-3.38335	-23.7025	2.42369
4715391	-4.0252	3.52016	-1.46937	-1.68212	-4.23128	-1.4734	2.1407	-3.29609	0.940303	0.567323
2005328	-11.3083	4.84028	-1.10262	0.17047	-1.55493	-1.89116	-0.655394	-0.70895	4.65412	-0.52784
1579171	-12.7579	2.54948	-1.73029	2.24345	-6.60703	0.896612	-3.83442	-1.39333	-1.92697	-0.800453
3149214	-14.3326	3.64822	-3.08112	2.70317	-6.70361	-2.74325	0.155037	-5.1146	0.717794	3.32566
4193506	-10.7997	4.22787	-0.924513	-0.0235919	-4.55982	0.928834	1.07484	0.464252	-1.59032	-0.393954
4509424	-13.646	3.31078	-3.58697	3.27969	1.12394	-0.60423	-0.772913	-2.40275	2.85061	-1.49578
4148274	-10.3581	2.97172	-3.15597	3.676	-5.17087	-1.87115	-3.68068	-3.25178	0.422097	1.74236
3430221	-10.5348	4.82774	-2.2352	-3.70587	-5.89735	1.28209	-0.285953	-0.690287	1.77979	-2.25421
2332103	-13.1027	3.9041	-2.69015	8.11888	12.3542	0.706785	-0.136291	0.347228	2.431	1.17607
5724361	-14.171	7.12832	-3.6952	1.15418	-10.1454	-2.2604	-2.57688	-3.50322	4.74382	0.83184
1827404	-14.0872	4.80821	-2.27121	0.785204	-9.44449	2.79611	-2.64445	4.5306	1.39616	0.426842
3797271	-12.2505	3.04394	-2.8283	1.44964	1.84908	2.62896	-0.918467	1.7909	-0.269503	1.54599
5655440	-11.9313	3.30431	-4.94511	10.2585	24.4045	1.16423	0.0336568	-0.586456	3.9205	-2.66841
5360150	-10.6269	2.95406	-3.63618	7.52371	11.6196	1.92034	-1.38282	4.70069	3.02469	-2.27616
4202680	103.762	-150.207	88.1923	27.8247	-7.43858	-10.1723	-5.37219	-12.0754	-4.59079	-27.9591
1288708	-16.4189	3.37134	-0.997273	4.97164	8.98057	1.79774	-2.69534	0.710885	2.08296	-0.862533
1075177	-10.6452	3.85113	-0.0179641	-1.88651	-10.0791	-0.970896	-0.804449	1.24386	3.44794	-2.4815
4480223	-14.5946	5.4477	-4.07115	1.14849	-1.55693	-0.0356971	-2.08156	0.076902	-0.592484	-5.34545
1024949	-14.6	2.7137	1.02952	-2.5793	0.853483	-1.40241	-1.20825	0.0720086	-3.89545	-2.58502
5723632	-8.73877	6.84194	-2.84353	-4.8291	-5.77925	-1.23405	1.46883	-1.46626	3.072	-3.53549
3980033	-11.9306	3.11036	-1.31417	0.213054	-2.35974	-2.52397	-0.312868	0.671907	0.361433	0.989293
2468400	382.353	70.8101	-7.47073	6.40814	-1.89625	-1.10091	-0.414208	0.330204	-0.651106	0.482005
4742271	-11.9211	3.18989	-3.4872	3.05806	3.0758	-1.26847	-1.15408	1.98528	5.75379	-1.06248
4974067	-9.77114	3.53729	-0.404263	-0.643066	-3.06111	-0.550278	2.57409	0.68791	-2.25006	1.3202
3711028	-4.73687	4.68359	4.83532	-18.9126	-2.94956	0.471226	4.87115	4.81314	1.99344	-7.8046
4130149	-14.8376	3.31031	-1.54707	5.91205	14.8667	0.290415	-0.716576	0.182549	-4.5416	2.48565
4313138	-12.4708	4.58953	0.191536	1.83626	-7.70654	1.22466	-1.42174	0.573478	-3.73312	-2.38261
5390084	-11.361	4.10376	-0.10644	-0.0433599	1.79234	-0.826502	0.0972443	-0.899636	-1.58081	0.597732
5098096	-14.7457	3.49311	-3.1727	3.29727	0.756719	0.807627	-0.906892	2.08663	1.98237	3.02006
3088527	-14.8284	4.33474	-4.23389	3.41955	-0.651523	1.65584	0.370967	2.01462	-1.07391	-2.25222
5207321	-11.8254	-0.506153	-4.40805	2.56275	3.00974	-2.78697	-1.26448	0.0803897	0.764841	1.83443
1725902	1.33311	5.52465	-2.25693	5.85575	9.99038	-1.92488	-0.980052	1.03517	-3.66575	4.55067
1928333	-12.8983	5.36065	-2.46341	1.23221	-1.39411	1.305	0.448758	-3.19927	-10.5188	2.44598
2087014	-15.3514	6.88102	-1.7325	2.0778	5.98104	-1.37444	1.91794	-1.3429	-1.02645	-3.82903
3897920	-13.5713	1.50031	-2.43626	2.15447	0.335834	-0.229516	-1.2452	-1.42411	2.3758	-1.5711
1489158	-13.3776	2.72089	-1.67638	10.474	23.204	-2.29363	-0.7781	0.307788	2.28065	-1.48314
2549637	-10.5798	3.70132	-0.925504	-3.38971	-3.86945	-0.350697	-2.7202	-0.285159	1.9588	-1.34888
3672979	-10.9528	5.39279	0.708045	-2.95643	-5.28176	-1.58777	2.05175	-2.28414	0.447399	2.81466
1066407	-11.4516	4.15837	-2.16447	7.10123	12.2281	-0.079784	-1.96905	-0.367761	4.41079	-0.590297
4662847	417.06	81.2332	-6.36905	5.86045	-0.514225	-0.660246	-3.34869	1.48621	-4.56197	6.58714
2390776	-10.7222	4.81815	-0.460743	-2.00706	-2.96938	-1.26515	-1.40602	1.99928	-2.24985	-2.63575
3112904	-12.7992	2.68843	0.183707	-0.194863	-6.51717	0.543642	-1.17296	-0.207932	1.12311	-4.33712
6018761	-13.547	2.62944	-2.77658	-0.2118	7.22983	-4.35706	5.0306	1.71166	-12.9712	2.66138
4492852	-13.6529	2.30361	-1.89375	2.56772	-5.27483	-1.86127	-0.985036	-3.1896	3.40767	3.69212
5012744	6.78277	6.09835	5.31159	-26.5319	2.63597	0.71993	13.1285	2.82792	-4.94604	-15.0299
3386434	-15.6858	3.58266	0.0789185	5.89439	6.85324	-2.36169	-1.50034	-0.595057	1.41054	2.49386
5517724	-11.827	3.94437	0.400507	1.58688	-0.553484	1.47874	1.29495	2.82516	3.89146	-1.00509
1724260	-14.547	5.3561	1.80007	-1.07424	-6.6835	0.613633	0.177337	-0.14942	-0.801702	-0.925332
5030186	-10.6156	4.48618	-0.115929	0.376626	-1.90295	1.49081	1.0901	1.6262	-1.48097	1.70304
2475982	-14.9273	2.96968	-3.18487	-0.722891	0.842531	-3.70149	-1.18655	-0.639997	3.62889	-1.60399
5644485	-13.486	3.44092	-1.6863	1.45335	-2.5789	-0.829796	1.415	-1.2123	4.39283	0.101456
3971871	-13.2354	3.60623	-1.53557	0.437401	-9.9235	-4.60692	-0.342986	-2.72984	1.61689	2.18448
5401794	-10.4032	4.6263	-2.18209	4.29092	2.68415	0.544074	-0.832847	0.00649031	0.501205	-3.93177
3123601	-13.9005	3.91116	-1.03189	4.34184	-1.85241	-3.97692	1.08765	2.99358	-11.2944	2.55724
1791900	-14.4851	4.21493	-3.15176	0.336172	-9.74537	-4.42221	-0.268624	-4.69039	-1.24488	1.04876
1081183	-13.4247	4.71017	-0.395467	1.6977	-5.54002	-0.410838	3.66633	-0.822451	-3.36294	1.6383
1364252	-12.1424	3.14656	0.752273	-0.93818	0.744156	2.91983	3.87108	-1.10795	-5.93569	0.114454
4957881	298.783	16.5969	12.1514	8.78364	-0.695174	0.043524	-5.60117	-3.44346	-1.14797	-2.58197
4985719	-10.873	1.48046	-1.61561	2.7778	-4.16595	-1.49262	-3.03195	-2.46494	5.63855	4.98982
3465409	-15.2931	4.24139	0.137908	-1.08388	-6.41251	-0.381358	1.23341	-3.27938	-0.953461	0.0515055
3443622	155.013	-273.679	-131.424	-14.5055	1.08405	-9.96238	0.392562	7.41476	-0.121341	5.59622
5909821	-12.4171	3.76261	-0.340101	-0.136156	-5.66464	0.676775	2.0319	1.11264	-0.174117	-1.04215
2642841	-12.2839	6.10065	-2.58109	-2.23316	-1.157	-1.00832	2.18601	-2.23947	-0.0370168	-2.02855
